domain,domain_length,subdomain_count,has_suspicious_keywords,A_record_count,ttl_avg,has_multiple_A_records,CNAME_count,MX_count,NS_count,TXT_count,has_AAAA,symbol_ratio,whois_days_to_expire,whois_success
ptt.cc,6.0,0.0,0.0,6.0,300.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,484.0,1.0
xhamster.best,13.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,62.0,1.0
xbato.com,9.0,0.0,0.0,2.0,187.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,491.0,1.0
eenadu.net,10.0,0.0,0.0,1.0,3600.0,0.0,0.0,1.0,4.0,7.0,0.0,1.0,136.0,1.0
cloud.com,9.0,0.0,0.0,1.0,300.0,0.0,0.0,4.0,4.0,32.0,0.0,1.0,448.0,1.0
xvideos2.com,12.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,102.0,1.0
pewresearch.org,15.0,0.0,0.0,1.0,300.0,0.0,0.0,1.0,4.0,26.0,0.0,1.0,1397.0,1.0
tori.fi,7.0,0.0,0.0,1.0,272.0,0.0,0.0,5.0,4.0,11.0,0.0,1.0,50.0,1.0
manoramaonline.com,18.0,0.0,0.0,1.0,20.0,0.0,0.0,1.0,6.0,7.0,0.0,1.0,2132.0,1.0
mangabuddy.com,14.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,554.0,1.0
xnxx.health,11.0,0.0,0.0,3.0,273.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,-1.0,0.0
pussyspace.com,14.0,0.0,0.0,2.0,300.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,193.0,1.0
porn300.com,11.0,0.0,0.0,2.0,300.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,99.0,1.0
aniwatchtv.to,13.0,0.0,0.0,2.0,47.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,414.0,1.0
google.com.au,13.0,1.0,0.0,1.0,141.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,-1.0,0.0
zearn.org,9.0,0.0,0.0,4.0,60.0,1.0,0.0,1.0,4.0,9.0,0.0,1.0,312.0,1.0
togetter.com,12.0,0.0,0.0,3.0,60.0,1.0,0.0,5.0,4.0,1.0,0.0,1.0,371.0,1.0
programme-tv.net,16.0,0.0,0.0,1.0,3600.0,0.0,0.0,5.0,2.0,8.0,0.0,2.0,-1.0,0.0
cityheaven.net,14.0,0.0,0.0,1.0,300.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,301.0,1.0
kompoz2.com,11.0,0.0,0.0,2.0,137.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,348.0,1.0
monster.ie,10.0,0.0,0.0,2.0,600.0,1.0,0.0,4.0,4.0,12.0,0.0,1.0,374.0,1.0
rakuten-sec.co.jp,17.0,1.0,0.0,1.0,300.0,0.0,0.0,2.0,3.0,16.0,0.0,3.0,-1.0,0.0
caliente.mx,11.0,0.0,0.0,2.0,300.0,1.0,0.0,3.0,2.0,14.0,1.0,1.0,600.0,1.0
xvideos.es,10.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,-1.0,0.0
drweb.com,9.0,0.0,0.0,1.0,7200.0,0.0,0.0,2.0,3.0,5.0,0.0,1.0,371.0,1.0
fastdl.app,10.0,0.0,0.0,3.0,300.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,-1.0,0.0
bt.dk,5.0,0.0,0.0,4.0,60.0,1.0,0.0,5.0,4.0,14.0,0.0,1.0,-1.0,0.0
prokerala.com,13.0,0.0,0.0,3.0,300.0,1.0,0.0,5.0,2.0,5.0,1.0,1.0,1296.0,1.0
serviporno.com,14.0,0.0,0.0,3.0,300.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,154.0,1.0
exhentai.org,12.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,3040.0,1.0
case-battle.at,14.0,0.0,0.0,1.0,3603.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,-1.0,0.0
123av.com,9.0,0.0,0.0,3.0,300.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,281.0,1.0
hdtube.porn,11.0,0.0,0.0,1.0,300.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,257.0,1.0
3hentai.net,11.0,0.0,0.0,1.0,300.0,0.0,0.0,2.0,4.0,2.0,0.0,1.0,64.0,1.0
komiku.id,9.0,0.0,0.0,2.0,300.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,-1.0,0.0
jd.com,6.0,0.0,0.0,4.0,17.0,1.0,0.0,2.0,10.0,5.0,0.0,1.0,1264.0,1.0
aajtak.in,9.0,0.0,0.0,2.0,20.0,1.0,0.0,3.0,6.0,9.0,0.0,1.0,837.0,1.0
sexvid.pro,10.0,0.0,0.0,1.0,300.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,-1.0,0.0
qorno.com,9.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1356.0,1.0
lausd.net,9.0,0.0,0.0,1.0,28800.0,0.0,0.0,1.0,2.0,21.0,0.0,1.0,1440.0,1.0
mashable.com,12.0,0.0,0.0,2.0,300.0,1.0,0.0,5.0,2.0,22.0,1.0,1.0,1397.0,1.0
wnacg.com,9.0,0.0,0.0,3.0,300.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,2693.0,1.0
hot-sex-tube.com,16.0,0.0,0.0,1.0,300.0,0.0,0.0,3.0,2.0,1.0,1.0,3.0,0.0,1.0
mechacomic.jp,13.0,0.0,0.0,3.0,60.0,1.0,0.0,1.0,4.0,2.0,0.0,1.0,9.0,1.0
bigo.sg,7.0,0.0,0.0,5.0,300.0,1.0,0.0,1.0,4.0,9.0,0.0,1.0,1052.0,1.0
fabswingers.com,15.0,0.0,0.0,3.0,60.0,1.0,0.0,5.0,4.0,6.0,0.0,1.0,710.0,1.0
property24.com,14.0,0.0,0.0,1.0,150.0,0.0,0.0,3.0,3.0,20.0,0.0,1.0,263.0,1.0
xvideos-ar.com,14.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,255.0,1.0
sexlog.com,10.0,0.0,0.0,2.0,300.0,1.0,0.0,10.0,2.0,9.0,1.0,1.0,597.0,1.0
jagranjosh.com,14.0,0.0,0.0,1.0,172800.0,0.0,0.0,5.0,4.0,7.0,0.0,1.0,1451.0,1.0
tsn.ua,6.0,0.0,0.0,2.0,300.0,1.0,0.0,3.0,2.0,5.0,0.0,1.0,-1.0,0.0
taktube.net,11.0,0.0,0.0,1.0,144.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,345.0,1.0
casinoplus.com.ph,17.0,1.0,0.0,2.0,300.0,1.0,0.0,1.0,2.0,4.0,0.0,2.0,-1.0,0.0
inps.it,7.0,0.0,0.0,4.0,3600.0,1.0,0.0,4.0,2.0,7.0,0.0,1.0,63.0,1.0
freeip.me,9.0,0.0,0.0,2.0,300.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,-1.0,0.0
ppomppu.co.kr,13.0,1.0,0.0,5.0,60.0,1.0,0.0,8.0,4.0,2.0,0.0,2.0,1880.0,1.0
ruliweb.com,11.0,0.0,0.0,1.0,3600.0,0.0,0.0,1.0,4.0,3.0,0.0,1.0,2758.0,1.0
njuskalo.hr,11.0,0.0,0.0,2.0,3600.0,1.0,0.0,2.0,2.0,16.0,0.0,1.0,88.0,1.0
croxyproxy.com,14.0,0.0,0.0,2.0,300.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,141.0,1.0
sweb.ru,7.0,0.0,0.0,1.0,300.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,323.0,1.0
epfindia.gov.in,15.0,1.0,0.0,1.0,3600.0,0.0,0.0,3.0,4.0,1.0,0.0,2.0,101.0,1.0
netkeiba.com,12.0,0.0,0.0,2.0,60.0,1.0,0.0,2.0,4.0,5.0,0.0,1.0,273.0,1.0
librus.pl,9.0,0.0,0.0,1.0,600.0,0.0,0.0,5.0,2.0,1.0,0.0,1.0,357.0,1.0
xhsoftware.site,15.0,0.0,0.0,1.0,300.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,62.0,1.0
tvonenews.com,13.0,0.0,0.0,2.0,300.0,1.0,0.0,1.0,2.0,7.0,1.0,1.0,570.0,1.0
onlinesbi.sbi,13.0,0.0,0.0,1.0,600.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,-1.0,0.0
lecturas.com,12.0,0.0,0.0,1.0,300.0,0.0,0.0,1.0,4.0,7.0,0.0,1.0,274.0,1.0
sinoptik.ua,11.0,0.0,0.0,1.0,300.0,0.0,0.0,1.0,4.0,3.0,0.0,1.0,-1.0,0.0
beboo.ru,8.0,0.0,0.0,2.0,300.0,1.0,0.0,11.0,2.0,3.0,1.0,1.0,221.0,1.0
battwo.com,10.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,379.0,1.0
wto.to,6.0,0.0,0.0,3.0,300.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,199.0,1.0
aemet.es,8.0,0.0,0.0,1.0,300.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,-1.0,0.0
an1.com,7.0,0.0,0.0,1.0,30.0,0.0,0.0,1.0,4.0,3.0,0.0,1.0,2454.0,1.0
typekit.com,11.0,0.0,0.0,2.0,28.0,1.0,0.0,2.0,4.0,5.0,0.0,1.0,293.0,1.0
xosodaiphat.com,15.0,0.0,0.0,2.0,300.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,1873.0,1.0
www.gob.mx,10.0,1.0,0.0,5.0,34.0,1.0,0.0,0.0,6.0,6.0,0.0,2.0,160.0,1.0
nubank.com.br,13.0,1.0,1.0,4.0,60.0,1.0,0.0,5.0,4.0,25.0,0.0,2.0,60.0,1.0
redwap.sex,10.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,348.0,1.0
patria.org.ve,13.0,1.0,0.0,1.0,567.0,0.0,0.0,1.0,2.0,4.0,0.0,2.0,-1.0,0.0
trilltrill.jp,13.0,0.0,0.0,4.0,60.0,1.0,0.0,0.0,4.0,5.0,1.0,1.0,252.0,1.0
imgsrc.ru,9.0,0.0,0.0,1.0,2702.0,0.0,0.0,5.0,2.0,4.0,0.0,1.0,206.0,1.0
wikitree.co.kr,14.0,1.0,0.0,4.0,60.0,1.0,0.0,5.0,4.0,3.0,0.0,2.0,255.0,1.0
natomanga.com,13.0,0.0,0.0,3.0,300.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,46.0,1.0
mangakakalot.gg,15.0,0.0,0.0,3.0,300.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,-1.0,0.0
playtime.ph,11.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,-1.0,0.0
indiansexstories2.net,21.0,0.0,0.0,3.0,300.0,1.0,0.0,2.0,2.0,5.0,1.0,1.0,74.0,1.0
ladies.de,9.0,0.0,0.0,2.0,300.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,-1.0,0.0
pussyboy.net,12.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,219.0,1.0
hochi.news,10.0,0.0,0.0,4.0,60.0,1.0,0.0,5.0,4.0,2.0,0.0,1.0,-1.0,0.0
y2mate.nu,9.0,0.0,0.0,1.0,300.0,0.0,0.0,3.0,2.0,3.0,0.0,1.0,104.0,1.0
truyenfull.vision,17.0,0.0,0.0,2.0,32.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,-1.0,0.0
52shuku.vip,11.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,210.0,1.0
xoso.com.vn,11.0,1.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,-1.0,0.0
fanmtl.com,10.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,520.0,1.0
typing.com,10.0,0.0,0.0,2.0,107.0,1.0,0.0,8.0,2.0,10.0,1.0,1.0,195.0,1.0
mamastar.jp,11.0,0.0,0.0,4.0,60.0,1.0,0.0,1.0,4.0,4.0,0.0,1.0,40.0,1.0
arbada.com,10.0,0.0,0.0,3.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,590.0,1.0
tjk.org,7.0,0.0,0.0,1.0,3600.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,1668.0,1.0
screener.in,11.0,0.0,0.0,1.0,600.0,0.0,0.0,4.0,4.0,4.0,1.0,1.0,411.0,1.0
librefutbol.su,14.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,87.0,1.0
piccoma.com,11.0,0.0,0.0,1.0,3600.0,0.0,0.0,0.0,4.0,10.0,0.0,1.0,65.0,1.0
anoboy.app,10.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,-1.0,0.0
apornvideo.com,14.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,40.0,1.0
bikewale.com,12.0,0.0,0.0,4.0,60.0,1.0,0.0,5.0,4.0,4.0,0.0,1.0,3064.0,1.0
lekmanga.net,12.0,0.0,0.0,2.0,300.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,169.0,1.0
betika.com,10.0,0.0,0.0,2.0,300.0,1.0,0.0,5.0,2.0,5.0,0.0,1.0,2921.0,1.0
xpaja.net,9.0,0.0,0.0,1.0,300.0,0.0,0.0,1.0,4.0,2.0,0.0,1.0,248.0,1.0
nosv.org,8.0,0.0,0.0,1.0,300.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,621.0,1.0
emaktab.uz,10.0,0.0,0.0,4.0,3600.0,1.0,0.0,1.0,4.0,5.0,0.0,1.0,576.0,1.0
olimpbet.kz,11.0,0.0,0.0,2.0,300.0,1.0,0.0,8.0,2.0,4.0,0.0,1.0,-1.0,0.0
promiedos.com.ar,16.0,1.0,0.0,1.0,14400.0,0.0,0.0,1.0,4.0,1.0,0.0,2.0,353.0,1.0
spaggiari.eu,12.0,0.0,0.0,2.0,899.0,1.0,0.0,1.0,2.0,9.0,0.0,1.0,-1.0,0.0
grapee.jp,9.0,0.0,0.0,4.0,60.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,160.0,1.0
diretta.it,10.0,0.0,0.0,1.0,360.0,0.0,0.0,5.0,3.0,4.0,0.0,1.0,154.0,1.0
av19.live,9.0,0.0,0.0,1.0,60.0,0.0,0.0,5.0,2.0,1.0,0.0,1.0,-1.0,0.0
ijavhd.com,10.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,248.0,1.0
rexporn.sex,11.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,300.0,1.0
sexemodel.com,13.0,0.0,0.0,2.0,300.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2371.0,1.0
ecnavi.jp,9.0,0.0,0.0,1.0,60.0,0.0,0.0,7.0,4.0,4.0,0.0,1.0,132.0,1.0
conectate.com.do,16.0,1.0,0.0,3.0,300.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,646.0,1.0
xnxx3.com,9.0,0.0,0.0,2.0,300.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,304.0,1.0
justindianporn.info,19.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,-1.0,0.0
zbporn.tv,9.0,0.0,0.0,1.0,300.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,271.0,1.0
ss.com,6.0,0.0,0.0,1.0,3600.0,0.0,0.0,1.0,4.0,3.0,0.0,1.0,2814.0,1.0
pornhat.one,11.0,0.0,0.0,3.0,300.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,149.0,1.0
yallakora.com,13.0,0.0,0.0,2.0,300.0,1.0,0.0,1.0,2.0,10.0,1.0,1.0,327.0,1.0
medicalnewstoday.com,20.0,0.0,0.0,4.0,60.0,1.0,0.0,1.0,4.0,13.0,0.0,1.0,45.0,1.0
hibiny.ru,9.0,0.0,0.0,1.0,3600.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,115.0,1.0
arabx.cam,9.0,0.0,0.0,3.0,300.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,74.0,1.0
livechatinc.com,15.0,0.0,0.0,2.0,300.0,1.0,0.0,5.0,2.0,9.0,1.0,1.0,405.0,1.0
desitales2.com,14.0,0.0,0.0,3.0,300.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,38.0,1.0
kamababa.desi,13.0,0.0,0.0,3.0,300.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,-1.0,0.0
onlyindianx.cc,14.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,241.0,1.0
fabguys.com,11.0,0.0,0.0,3.0,60.0,1.0,0.0,5.0,4.0,7.0,0.0,1.0,1909.0,1.0
betpawa.ug,10.0,0.0,0.0,2.0,300.0,1.0,0.0,5.0,2.0,4.0,0.0,1.0,-1.0,0.0
jaya9.app,9.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,-1.0,0.0
xxx18hot.com,12.0,0.0,0.0,1.0,300.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,45.0,1.0
fsiblog3.club,13.0,0.0,0.0,3.0,300.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,98.0,1.0
hianime.to,10.0,0.0,0.0,2.0,222.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,704.0,1.0
ojogodobicho.com,16.0,0.0,0.0,2.0,300.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,2728.0,1.0
escortbabylon.net,17.0,0.0,0.0,2.0,300.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,336.0,1.0
humoruniv.com,13.0,0.0,0.0,1.0,3600.0,0.0,0.0,7.0,1.0,2.0,0.0,1.0,1667.0,1.0
vietjack.com,12.0,0.0,0.0,15.0,360.0,1.0,0.0,3.0,3.0,4.0,0.0,1.0,647.0,1.0
jra.go.jp,9.0,1.0,0.0,2.0,5485.0,1.0,0.0,1.0,3.0,6.0,0.0,2.0,-1.0,0.0
meetup.com,10.0,0.0,0.0,4.0,60.0,1.0,0.0,1.0,4.0,13.0,0.0,1.0,332.0,1.0
almasryalyoum.com,17.0,0.0,0.0,2.0,300.0,1.0,0.0,5.0,2.0,6.0,1.0,1.0,490.0,1.0
jra.jp,6.0,0.0,0.0,2.0,20.0,1.0,0.0,0.0,6.0,2.0,0.0,1.0,191.0,1.0
gekso.xyz,9.0,0.0,0.0,3.0,300.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,233.0,1.0
girlschannel.net,16.0,0.0,0.0,3.0,60.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,2096.0,1.0
123-hd.com,10.0,0.0,0.0,3.0,300.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,699.0,1.0
betpawa.co.tz,13.0,1.0,0.0,2.0,300.0,1.0,0.0,5.0,2.0,4.0,0.0,2.0,-1.0,0.0
escort.club,11.0,0.0,0.0,2.0,300.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,3116.0,1.0
enabiz.gov.tr,13.0,1.0,0.0,1.0,3600.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,134.0,1.0
flashscore.mobi,15.0,0.0,0.0,1.0,360.0,0.0,0.0,5.0,3.0,2.0,0.0,1.0,-1.0,0.0
flashscore.fr,13.0,0.0,0.0,1.0,360.0,0.0,0.0,5.0,3.0,3.0,0.0,1.0,1268.0,1.0
filmweb.pl,10.0,0.0,0.0,1.0,300.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,112.0,1.0
sarkariresult.com,17.0,0.0,0.0,4.0,60.0,1.0,0.0,1.0,4.0,4.0,0.0,1.0,832.0,1.0
mangatoto.org,13.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,192.0,1.0
tuazar.com,10.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,338.0,1.0
kkstories.com,13.0,0.0,0.0,1.0,120.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,331.0,1.0
letras.mus.br,13.0,1.0,0.0,4.0,86400.0,1.0,0.0,4.0,4.0,9.0,0.0,2.0,2235.0,1.0
oddspark.com,12.0,0.0,0.0,1.0,600.0,0.0,0.0,1.0,2.0,6.0,0.0,1.0,37.0,1.0
tycsports.com,13.0,0.0,0.0,4.0,60.0,1.0,0.0,1.0,4.0,4.0,0.0,1.0,2007.0,1.0
animanch.com,12.0,0.0,0.0,3.0,300.0,1.0,0.0,5.0,2.0,3.0,0.0,1.0,256.0,1.0
xn--l3cg7a8a0cwa3f.com,22.0,0.0,0.0,3.0,300.0,1.0,0.0,0.0,2.0,1.0,1.0,3.0,200.0,1.0
sedo.com,8.0,0.0,0.0,2.0,17.0,1.0,0.0,2.0,2.0,17.0,1.0,1.0,354.0,1.0
xxxhindi.to,11.0,0.0,0.0,3.0,300.0,1.0,0.0,3.0,2.0,4.0,1.0,1.0,150.0,1.0
esxdos.org,10.0,0.0,0.0,1.0,90.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,367.0,1.0
keplr.app,9.0,0.0,0.0,2.0,300.0,1.0,0.0,5.0,4.0,14.0,0.0,1.0,-1.0,0.0
okxxx2.com,10.0,0.0,0.0,3.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,177.0,1.0
porno18.site,12.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,171.0,1.0
freesexkahani.com,17.0,0.0,0.0,3.0,300.0,1.0,0.0,3.0,2.0,3.0,1.0,1.0,306.0,1.0
tjsp.jus.br,11.0,1.0,0.0,1.0,900.0,0.0,0.0,1.0,4.0,5.0,0.0,2.0,-1.0,0.0
livescore.cz,12.0,0.0,0.0,1.0,360.0,0.0,0.0,5.0,3.0,1.0,0.0,1.0,817.0,1.0
postgresql.org,14.0,0.0,0.0,1.0,1800.0,0.0,0.0,2.0,4.0,3.0,1.0,1.0,1491.0,1.0
sattamatkadpboss.co,19.0,0.0,0.0,3.0,300.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,549.0,1.0
com.se,6.0,0.0,0.0,1.0,3600.0,0.0,0.0,2.0,4.0,1.0,0.0,1.0,18.0,1.0
marmiton.org,12.0,0.0,0.0,4.0,3600.0,1.0,0.0,7.0,2.0,9.0,1.0,1.0,186.0,1.0
satta-king-fast.com,19.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,156.0,1.0
staseraintv.com,15.0,0.0,0.0,4.0,3600.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,493.0,1.0
funinexchange.com,17.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1321.0,1.0
bhojpurisex.site,16.0,0.0,0.0,3.0,300.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,258.0,1.0
playinmatch.com,15.0,0.0,0.0,3.0,60.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,579.0,1.0
desitelugusex.com,17.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,374.0,1.0
lotterysambadresult.in,22.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,2248.0,1.0
alipay.com,10.0,0.0,0.0,2.0,600.0,1.0,0.0,3.0,4.0,1.0,1.0,1.0,747.0,1.0
satta-king-fixed-no.in,22.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0,266.0,1.0
iana.org,8.0,0.0,0.0,1.0,3600.0,0.0,0.0,4.0,4.0,7.0,1.0,1.0,808.0,1.0
fb.watch,8.0,0.0,0.0,1.0,60.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,-1.0,0.0
sattamatkano1.me,16.0,0.0,0.0,3.0,300.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,-1.0,0.0
allyonostore.com,16.0,0.0,0.0,2.0,300.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1403.0,1.0
nirvam.it,9.0,0.0,0.0,1.0,900.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,337.0,1.0
onlar.az,8.0,0.0,0.0,2.0,300.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,-1.0,0.0
kolkataff.tv,12.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,53.0,1.0
kolkataff.in,12.0,0.0,0.0,2.0,300.0,1.0,0.0,3.0,2.0,3.0,1.0,1.0,153.0,1.0
dpbossattamatka.net,19.0,0.0,0.0,2.0,300.0,1.0,0.0,5.0,2.0,1.0,1.0,1.0,179.0,1.0
tradplusad.com,14.0,0.0,0.0,1.0,338.0,0.0,0.0,3.0,2.0,4.0,0.0,1.0,439.0,1.0
oreilly.com,11.0,0.0,0.0,1.0,300.0,0.0,0.0,5.0,6.0,31.0,0.0,1.0,247.0,1.0
sciencedaily.com,16.0,0.0,0.0,3.0,300.0,1.0,0.0,5.0,2.0,7.0,1.0,1.0,1516.0,1.0
livescore.in,12.0,0.0,0.0,1.0,360.0,0.0,0.0,5.0,3.0,2.0,0.0,1.0,1730.0,1.0
n1info.rs,9.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,335.0,1.0
fc2.com,7.0,0.0,0.0,1.0,60.0,0.0,0.0,1.0,4.0,5.0,0.0,1.0,972.0,1.0
meituan.com,11.0,0.0,0.0,1.0,180.0,0.0,0.0,1.0,2.0,7.0,0.0,1.0,554.0,1.0
elsevier.com,12.0,0.0,0.0,3.0,2684.0,1.0,0.0,1.0,3.0,40.0,0.0,1.0,283.0,1.0
treasurenft.xyz,15.0,0.0,0.0,3.0,300.0,1.0,0.0,5.0,2.0,6.0,1.0,1.0,1043.0,1.0
stbid.ru,8.0,0.0,0.0,2.0,800.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,160.0,1.0
mojohost.com,12.0,0.0,0.0,1.0,60.0,0.0,0.0,5.0,2.0,3.0,0.0,1.0,389.0,1.0
tabletki.ua,11.0,0.0,0.0,2.0,300.0,1.0,0.0,1.0,2.0,10.0,1.0,1.0,-1.0,0.0
mto.to,6.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,143.0,1.0
mangatoto.com,13.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,192.0,1.0
cdek.ru,7.0,0.0,0.0,1.0,60.0,0.0,0.0,9.0,3.0,6.0,0.0,1.0,297.0,1.0
nova.rs,7.0,0.0,0.0,2.0,300.0,1.0,0.0,6.0,2.0,3.0,0.0,1.0,233.0,1.0
here.com,8.0,0.0,0.0,2.0,171.0,1.0,0.0,1.0,12.0,24.0,0.0,1.0,262.0,1.0
nps.gov,7.0,0.0,0.0,1.0,300.0,0.0,0.0,1.0,2.0,10.0,1.0,1.0,342.0,1.0
odoo.com,8.0,0.0,0.0,1.0,600.0,0.0,0.0,2.0,4.0,8.0,1.0,1.0,-1.0,0.0
nickfinder.com,14.0,0.0,0.0,1.0,12729.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2473.0,1.0
