num_links,num_forms,num_inputs,num_scripts,num_iframes,has_login,num_meta,text_length,has_password_field,has_https_links,external_script_ratio,external_links_ratio,has_sensitive_keywords,num_exclamations,num_uppercase_words,avg_link_length,num_divs,num_images,num_inline_styles,num_css_files,num_external_css,label
3,0,0,1,0,0,2,339,0,1,0.0,1.0,0,0,2,36.333333333333336,11,0,0,0,0,1
49,45,120,3,0,0,2,4988,1,0,1.0,0.0,1,1,64,9.714285714285714,250,15,46,2,1,1
10,4,9,3,0,1,13,663,1,1,1.0,0.4,1,0,4,54.6,102,1,12,6,0,1
10,4,9,3,0,1,13,663,1,1,1.0,0.4,1,0,4,54.6,102,1,12,6,0,1
4,1,8,30,1,1,8,88,0,0,0.2,0.0,1,0,2,1.0,63,2,28,8,0,1
164,1,2,50,0,1,67,5969,0,1,0.6,0.24390243902439024,1,7,66,86.87121212121212,1431,39,292,8,5,1
5,3,4,18,0,1,2,663,0,0,0.1,0.0,0,0,11,22.0,31,2,13,7,0,1
5,3,4,18,0,1,2,663,0,0,0.1,0.0,0,0,11,22.0,31,2,13,7,0,1
1,1,4,5,0,1,3,1627,1,0,0.8,0.0,1,0,12,1.0,53,32,8,3,1,1
57,2,7,2,0,0,4,1390,1,0,0.0,0.0,1,0,6,1.0,88,3,6,1,0,1
0,1,6,3,1,1,3,126,1,0,1.0,0.0,0,2,0,0.0,10,1,3,0,0,1
5,1,0,0,1,0,2,631,0,0,0.0,0.0,0,1,16,27.2,13,2,8,8,0,1
149,1,2,50,1,1,67,5543,0,1,0.6,0.18791946308724833,1,7,78,76.72641509433963,1445,40,292,8,5,1
1,1,2,2,0,0,8,499,0,0,1.0,0.0,1,0,1,0.0,31,5,10,5,3,1
40,2,9,3,0,0,3,728,1,0,1.0,0.0,1,1,4,16.692307692307693,128,5,18,5,0,1
43,0,2,26,4,1,6,2946,0,1,0.8695652173913043,0.23255813953488372,1,2,8,30.023255813953487,142,15,25,2,2,1
18,0,0,8,0,0,2,837,0,0,1.0,0.0,0,1,3,3.7777777777777777,11,2,5,2,0,1
12,2,0,3,0,1,10,172,0,1,1.0,0.5,0,0,0,25.416666666666668,28,3,21,3,3,1
123,2,3,19,0,0,4,4693,0,1,1.0,0.9512195121951219,1,0,28,74.6260162601626,345,13,57,6,6,1
39,0,0,20,6,1,14,1841,0,1,1.0,0.02564102564102564,1,1,9,13.157894736842104,103,16,26,4,1,1
19,1,8,11,0,0,3,590,0,1,0.4,0.7894736842105263,1,0,2,75.36842105263158,82,2,11,1,1,1
19,1,8,11,0,0,3,590,0,1,0.4,0.7894736842105263,1,0,2,75.36842105263158,82,2,11,1,1,1
19,1,8,11,0,0,3,590,0,1,0.4,0.7894736842105263,1,0,2,75.36842105263158,82,2,11,1,1,1
19,1,8,11,0,0,3,590,0,1,0.4,0.7894736842105263,1,0,2,75.36842105263158,82,2,11,1,1,1
19,1,8,11,0,0,3,590,0,1,0.4,0.7894736842105263,1,0,2,75.36842105263158,82,2,11,1,1,1
19,1,8,11,0,0,3,590,0,1,0.4,0.7894736842105263,1,0,2,75.36842105263158,82,2,11,1,1,1
19,1,8,11,1,0,3,590,0,1,0.4,0.7894736842105263,1,0,2,75.36842105263158,83,2,13,1,1,1
19,1,8,11,0,0,3,590,0,1,0.4,0.7894736842105263,1,0,2,75.36842105263158,79,2,11,1,1,1
19,1,8,11,0,0,3,590,0,1,0.4,0.7894736842105263,1,0,2,75.36842105263158,79,2,11,1,1,1
19,1,8,11,0,0,3,590,0,1,0.4,0.7894736842105263,1,0,2,75.36842105263158,79,2,11,1,1,1
19,1,8,11,1,0,3,590,0,1,0.4,0.7894736842105263,1,0,2,75.36842105263158,80,2,13,1,1,1
117,1,13,63,3,1,31,5053,0,1,0.5217391304347826,0.08547008547008547,1,6,9,19.53448275862069,216,6,41,7,4,1
28,3,9,2,0,1,7,1250,1,1,0.0,1.0,1,0,16,34.0,104,2,2,1,0,1
28,3,9,2,0,1,7,1250,1,1,0.0,1.0,1,0,16,34.0,104,2,2,1,0,1
28,3,9,2,0,1,7,1250,1,1,0.0,1.0,1,0,16,34.0,104,2,2,1,0,1
1,1,2,4,0,1,2,28,1,0,1.0,0.0,0,0,3,1.0,13,1,6,2,2,1
28,3,9,2,0,1,7,1250,1,1,0.0,1.0,1,0,16,34.0,104,2,2,1,0,1
0,0,2,5,0,1,6,94,1,0,0.0,0.0,0,0,0,0.0,6,1,6,3,1,1
335,2,13,174,5,1,8,5281,0,1,0.6363636363636364,0.40298507462686567,1,0,83,43.94294294294294,909,116,156,13,0,1
0,2,5,3,0,1,3,242,0,0,0.0,0.0,1,0,0,0.0,26,0,36,4,4,1
1,1,2,4,0,1,2,28,1,0,1.0,0.0,0,0,3,1.0,13,1,6,2,2,1
0,2,8,7,0,1,2,248,1,0,1.0,0.0,0,0,0,0.0,19,3,2,2,0,1
0,2,8,7,0,1,2,248,1,0,1.0,0.0,0,0,0,0.0,19,3,2,2,0,1
0,2,8,7,0,1,2,248,1,0,1.0,0.0,0,0,0,0.0,19,3,2,2,0,1
3,2,9,7,0,1,13,1206,1,0,1.0,0.0,1,0,11,12.0,147,46,13,5,1,1
28,3,9,2,0,1,7,1250,1,1,0.0,1.0,1,0,16,34.0,104,2,2,1,0,1
115,5,22,13,1,0,13,8355,0,1,0.09090909090909091,0.9739130434782609,1,8,14,37.25438596491228,217,22,55,6,0,1
19,2,6,5,0,1,2,1348,1,1,1.0,0.05263157894736842,1,1,7,3.7777777777777777,74,7,4,1,0,1
3,1,7,9,0,1,2,200,1,0,1.0,0.0,1,1,3,1.0,9,1,5,2,1,1
6,1,27,5,0,0,22,3101,0,1,1.0,0.6666666666666666,1,2,1,115.0,405,2,3,4,4,1
6,1,27,5,0,0,22,3101,0,1,1.0,0.6666666666666666,1,2,1,115.2,405,2,3,4,4,1
1,0,0,0,0,0,5,120,0,0,0.0,0.0,1,0,0,28.0,5,0,0,1,0,1
5,0,7,3,0,0,5,1419,0,0,0.0,0.0,1,1,4,12.5,45,8,30,6,2,1
5,0,4,3,0,0,5,1449,0,0,0.0,0.0,1,1,4,12.5,45,8,30,6,2,1
5,0,4,3,0,0,5,1449,0,0,0.0,0.0,1,1,4,12.5,45,8,30,6,2,1
5,0,4,3,0,0,5,1449,0,0,0.0,0.0,1,1,4,12.5,45,8,30,6,2,1
1,0,1,10,0,0,15,204,0,1,1.0,1.0,1,0,2,134.0,134,1,12,3,3,1
280,1,3,22,1,0,4,2004,0,1,1.0,0.9892857142857143,1,0,21,37.05714285714286,354,139,14,14,14,1
10,1,2,5,0,0,2,2420,0,1,0.0,0.9,0,28,2,171.9,32,0,4,1,0,1
8,1,9,7,0,0,4,91,0,0,1.0,0.0,1,0,0,0.0,9,5,14,5,4,1
28,3,9,2,0,1,7,1250,1,1,0.0,0.42857142857142855,1,0,16,16.75,104,2,2,1,0,1
9,2,8,9,1,0,3,7476,0,0,0.6666666666666666,0.0,1,3,32,7.222222222222222,575,13,54,8,1,1
9,3,53,27,4,0,3,16341,0,0,0.9545454545454546,0.0,1,3,36,7.222222222222222,1131,15,62,8,0,1
9,2,8,9,1,0,3,7476,0,0,0.6666666666666666,0.0,1,3,32,7.222222222222222,575,13,54,8,1,1
51,1,2,20,1,0,11,3830,0,0,0.21052631578947367,0.0196078431372549,0,1,6,3.8,81,5,20,12,2,1
11,3,9,15,1,0,3,12737,0,0,0.8888888888888888,0.0,1,3,28,0.0,1113,20,55,8,5,1
6,1,3,5,0,0,3,1535,0,0,0.0,0.0,1,0,15,9.25,299,82,16,5,0,1
1,1,5,3,0,1,6,381,0,1,0.0,1.0,0,0,1,45.0,9,1,7,0,0,1
1,1,5,3,0,1,6,380,0,1,0.0,1.0,0,0,1,45.0,9,2,8,0,0,1
1,1,5,3,0,1,6,387,0,1,0.0,1.0,0,0,1,45.0,9,3,10,0,0,1
1,1,2,23,1,1,5,307,0,0,1.0,0.0,0,1,0,110.0,12,3,8,7,7,1
4,1,3,16,0,1,5,785,1,0,0.5,0.0,1,0,3,1.0,7,3,5,2,0,1
9,1,2,9,0,1,2,177,1,0,1.0,0.0,1,0,0,1.0,19,1,14,3,2,1
14,1,2,11,0,1,5,807,1,1,0.0,0.35714285714285715,1,0,9,22.357142857142858,26,2,5,6,0,1
70,3,11,62,2,1,7,1377,1,1,0.9487179487179487,0.9285714285714286,0,1,36,38.72857142857143,122,7,30,23,20,1
70,3,11,62,2,1,7,1377,1,1,0.9487179487179487,0.9285714285714286,0,1,36,38.72857142857143,122,7,30,23,20,1
70,3,11,62,2,1,7,1377,1,1,0.9487179487179487,0.9285714285714286,0,1,36,38.72857142857143,122,7,30,23,20,1
8,4,25,12,0,1,7,173,1,1,1.0,1.0,0,0,0,33.875,9,7,10,1,0,1
0,1,4,3,1,1,3,134,1,0,1.0,0.0,0,2,0,0.0,10,1,3,0,0,1
7,1,8,5,0,0,19,324,0,1,1.0,0.7142857142857143,1,0,2,114.16666666666667,75,1,1,4,4,1
9,1,2,9,0,1,2,177,1,0,1.0,0.0,1,0,0,1.0,19,1,14,3,2,1
7,0,4,3,0,1,2,625,1,0,1.0,0.0,1,1,47,1.0,45,5,24,2,2,1
1,1,5,3,0,1,6,381,0,1,0.0,1.0,0,0,1,45.0,9,1,7,0,0,1
207,6,12,32,2,1,14,7255,1,1,0.9565217391304348,0.8695652173913043,1,0,56,55.935960591133004,295,10,26,8,8,1
0,1,1,5,0,0,3,189,0,0,0.0,0.0,0,0,0,0.0,15,0,9,1,0,1
0,1,1,5,0,0,3,189,0,0,0.0,0.0,0,0,0,0.0,15,0,9,1,0,1
0,1,1,5,0,0,3,189,0,0,0.0,0.0,0,0,0,0.0,15,0,9,1,0,1
3,1,5,4,0,1,2,680,0,1,0.0,0.6666666666666666,1,1,1,77.0,48,5,15,0,0,1
1,1,5,3,1,1,6,381,0,1,0.0,1.0,0,0,1,45.0,9,1,8,0,0,1
57,2,7,2,0,0,4,1390,1,0,0.0,0.0,1,0,6,1.0,88,3,6,1,0,1
13,3,14,6,0,1,2,2480,1,0,1.0,0.0,1,4,5,1.0,104,2,50,4,1,1
13,3,14,6,0,1,2,2480,1,0,1.0,0.0,1,4,5,1.0,104,2,50,4,1,1
13,3,14,6,0,1,2,2480,1,0,1.0,0.0,1,4,5,1.0,104,2,50,4,1,1
3,1,8,30,1,1,7,68,0,0,0.2,0.0,1,0,2,1.0,61,1,25,8,0,1
207,6,12,32,2,1,14,7255,1,1,0.9565217391304348,0.8695652173913043,1,0,56,55.935960591133004,295,10,26,8,8,1
1,1,5,3,0,1,6,381,0,1,0.0,1.0,0,0,1,45.0,9,1,7,0,0,1
4,1,7,7,2,1,6,1133,1,1,0.0,1.0,1,0,0,52.0,231,1,4,0,0,1
4,1,7,7,2,1,6,1133,1,1,0.0,1.0,1,0,0,52.0,231,1,4,0,0,1
6,1,4,1,0,1,5,952,1,1,0.0,0.16666666666666666,1,0,1,5.166666666666667,12,0,3,1,0,1
6,1,4,1,0,1,5,952,1,1,0.0,0.16666666666666666,1,0,1,5.166666666666667,12,0,3,1,0,1
6,1,4,1,0,1,5,952,1,1,0.0,0.16666666666666666,1,0,1,5.166666666666667,12,0,3,1,0,1
6,1,4,1,0,1,5,952,1,1,0.0,0.16666666666666666,1,0,1,5.166666666666667,12,0,3,1,0,1
6,1,4,1,0,1,5,952,1,1,0.0,0.16666666666666666,1,0,1,5.166666666666667,12,0,3,1,0,1
6,1,4,1,0,1,5,1075,1,0,0.0,0.0,1,0,3,1.0,13,1,3,1,0,1
6,1,4,1,0,1,5,1075,1,0,0.0,0.0,1,0,3,1.0,13,1,3,1,0,1
7,1,6,14,2,1,3,4494,1,1,1.0,1.0,1,0,2,280.85714285714283,26,2,7,0,0,1
4,1,11,8,1,1,4,268,1,1,1.0,1.0,1,0,3,244.0,22,3,4,2,2,1
32,1,4,7,0,1,2,862,0,0,0.6,0.0,1,0,5,2.533333333333333,32,5,2,5,2,1
32,1,4,7,0,1,2,862,0,0,0.6,0.0,1,0,5,2.533333333333333,32,5,2,5,2,1
309,4,8,4,0,0,4,13620,0,0,0.0,0.0,1,1,20,23.192307692307693,532,17,49,7,0,1
309,4,8,4,0,0,4,13620,0,0,0.0,0.0,1,1,20,23.192307692307693,532,17,49,7,0,1
3,0,0,1,0,0,2,339,0,1,0.0,1.0,0,0,2,36.333333333333336,11,0,0,0,0,1
1,1,5,3,0,1,6,384,0,1,0.0,1.0,0,0,1,45.0,9,1,7,0,0,1
7,0,0,17,3,1,13,286,0,0,0.3333333333333333,0.0,1,0,1,13.714285714285714,21,4,14,2,1,1
96,1,21,22,0,1,5,5954,1,1,0.3333333333333333,0.16666666666666666,1,1,78,27.1,379,2,130,1,0,1
96,1,21,22,0,1,5,5954,1,1,0.3333333333333333,0.16666666666666666,1,1,78,27.1,379,2,130,1,0,1
3,2,11,7,0,1,3,782,0,1,0.0,1.0,1,0,1,42.333333333333336,27,2,3,14,0,1
6,1,9,4,0,0,2,937,0,1,1.0,0.16666666666666666,0,0,11,28.5,31,2,16,8,0,1
7,1,3,0,0,1,14,1619,1,1,0.0,1.0,1,3,18,56.0,321,3,17,2,0,1
18,1,8,11,1,0,3,509,0,1,0.4,0.7777777777777778,1,0,0,67.22222222222223,81,2,13,1,1,1
5,1,0,0,1,0,2,631,0,0,0.0,0.0,0,1,16,27.2,13,2,8,8,0,1
18,1,8,11,1,0,3,509,0,1,0.4,0.7777777777777778,1,0,0,67.22222222222223,81,2,13,1,1,1
1,1,5,3,0,1,6,382,0,1,0.0,1.0,0,0,1,45.0,9,1,7,0,0,1
7,1,43,8,0,1,3,239,1,0,0.0,0.0,1,0,4,6.5,72,2,48,1,0,1
1,0,1,10,0,0,15,164,0,1,1.0,1.0,1,0,2,123.0,130,1,13,3,3,1
6,1,8,27,1,1,7,85,0,0,0.25,0.0,1,0,4,1.0,59,1,22,13,0,1
1,1,5,3,0,1,6,381,0,1,0.0,1.0,0,0,1,45.0,9,1,7,0,0,1
5,2,2,11,0,0,11,165,0,1,0.8571428571428571,0.2,1,0,4,26.0,107,2,69,12,12,1
149,1,1,48,2,1,23,8023,0,1,0.6666666666666666,0.2483221476510067,1,9,11,44.58783783783784,598,33,91,0,0,1
6,1,9,25,1,1,7,171,0,1,0.2727272727272727,0.16666666666666666,1,0,0,14.2,42,1,28,10,0,1
82,0,0,3,1,0,2,1738,0,1,1.0,0.0975609756097561,0,0,1,20.804878048780488,54,0,28,4,4,1
138,1,2,51,1,1,67,5441,0,1,0.6,0.2028985507246377,1,6,83,77.5673076923077,1338,37,279,8,5,1
1,0,3,7,0,1,4,186,1,0,1.0,0.0,0,0,0,1.0,6,2,4,2,2,1
0,1,22,14,0,0,2,172,0,0,1.0,0.0,1,0,12,0.0,46,3,19,2,0,1
0,1,7,8,1,0,2,90,0,0,1.0,0.0,0,0,5,0.0,47,5,8,1,1,1
3,0,0,1,0,0,2,436,0,1,0.0,1.0,0,0,2,34.333333333333336,11,0,0,0,0,1
2,1,2,4,0,0,3,340,1,0,1.0,0.0,0,1,0,1.5,10,3,22,2,2,1
1,1,5,3,0,1,6,382,0,1,0.0,1.0,0,0,1,45.0,9,1,7,0,0,1
1,1,5,3,0,1,6,382,0,1,0.0,1.0,0,0,1,45.0,9,1,7,0,0,1
1,1,1,0,0,1,3,123,0,1,0.0,1.0,0,0,0,25.0,40,2,4,11,0,1
22,2,14,3,0,0,2,604,1,0,1.0,0.0,1,1,7,1.0,64,5,11,1,0,1
22,2,14,3,0,0,2,604,1,0,1.0,0.0,1,1,7,1.0,64,5,11,1,0,1
22,2,14,3,0,0,2,604,1,0,1.0,0.0,1,1,7,1.0,64,5,11,1,0,1
22,2,14,3,0,0,2,604,1,0,1.0,0.0,1,1,7,1.0,64,5,11,1,0,1
22,2,14,3,0,0,2,604,1,0,1.0,0.0,1,1,7,1.0,64,5,11,1,0,1
22,2,14,3,0,0,2,604,1,0,1.0,0.0,1,1,7,1.0,64,5,11,1,0,1
22,2,14,3,0,0,2,604,1,0,1.0,0.0,1,1,7,1.0,64,5,11,1,0,1
1,1,5,3,0,1,6,381,0,1,0.0,1.0,0,0,1,45.0,9,1,7,0,0,1
207,6,12,32,2,1,14,7255,1,1,0.9565217391304348,0.8695652173913043,1,0,56,55.935960591133004,295,10,26,8,8,1
7,0,4,3,0,1,2,625,1,0,1.0,0.0,1,1,47,1.0,45,5,24,2,2,1
18,1,8,11,1,0,3,509,0,1,0.4,0.7777777777777778,1,0,0,68.05555555555556,81,2,13,1,1,1
5,1,0,0,1,0,2,631,0,0,0.0,0.0,0,1,16,27.2,13,2,8,8,0,1
3,2,9,7,0,1,13,1243,1,0,1.0,0.0,1,0,15,12.0,147,46,13,5,1,1
2,2,9,7,0,1,13,1131,1,0,1.0,0.0,1,0,11,0.0,146,46,13,5,1,1
24,0,0,4,0,0,7,1450,0,1,1.0,0.9583333333333334,1,1,1,33.666666666666664,36,7,3,3,3,1
5,1,0,0,1,0,2,631,0,0,0.0,0.0,0,1,16,27.2,13,2,8,8,0,1
5,1,8,30,1,1,9,52,0,0,0.1875,0.0,1,0,4,1.0,68,3,35,8,0,1
5,1,0,0,1,0,2,631,0,0,0.0,0.0,0,1,16,27.2,13,2,8,8,0,1
109,0,0,17,1,1,19,3973,0,1,0.9285714285714286,0.3577981651376147,1,1,24,28.972477064220183,76,8,55,3,3,1
6,3,18,2,0,1,2,287,1,1,0.0,0.8333333333333334,1,0,6,77.0,14,5,40,6,0,1
7,0,4,3,0,1,2,625,1,0,1.0,0.0,1,1,47,1.0,45,5,24,2,2,1
9,2,3,2,0,1,0,356,0,0,1.0,0.0,1,0,0,1.0,87,7,7,0,0,1
1,1,3,4,0,1,6,320,1,0,0.0,0.0,0,0,0,0.0,38,2,7,2,0,1
207,6,12,32,2,1,14,7255,1,1,0.9565217391304348,0.8695652173913043,1,0,56,55.935960591133004,295,10,26,8,8,1
109,0,0,17,1,1,19,3973,0,1,0.9285714285714286,0.3577981651376147,1,1,24,28.972477064220183,76,8,55,3,3,1
6,3,18,2,0,1,2,287,1,1,0.0,0.8333333333333334,1,0,6,77.0,14,5,40,6,0,1
5,2,11,6,0,1,2,314,1,0,1.0,0.0,1,1,17,1.0,18,5,45,9,9,1
197,0,2,32,0,1,8,4475,0,1,0.9375,0.02030456852791878,1,4,25,21.47179487179487,154,38,10,3,0,1
3,1,8,27,1,1,8,71,0,0,0.25,0.0,1,0,0,1.0,61,2,27,14,0,1
40,0,1,26,3,1,6,2662,0,1,0.8695652173913043,0.175,1,2,6,25.075,138,15,17,2,2,1
1,1,3,4,0,1,6,320,1,0,0.0,0.0,0,0,0,0.0,38,2,7,2,0,1
0,1,21,14,0,0,2,145,0,0,1.0,0.0,1,0,5,0.0,45,3,20,2,0,1
0,1,21,14,0,0,2,145,0,0,1.0,0.0,1,0,5,0.0,45,3,20,2,0,1
0,1,11,14,0,0,2,46,0,0,1.0,0.0,1,0,2,0.0,20,2,5,2,0,1
1,1,1,0,0,1,3,123,0,1,0.0,1.0,0,0,0,25.0,40,2,4,11,0,1
3,1,2,0,0,1,3,668,0,0,0.0,0.0,0,0,0,1.0,54,2,4,3,0,1
0,1,3,6,0,1,3,332,0,0,0.8,0.0,0,0,8,0.0,15,5,4,3,1,1
2,1,2,2,1,1,3,208,1,1,0.5,1.0,1,0,2,34.0,22,1,4,1,1,1
43,0,2,26,3,1,6,2946,0,1,0.8695652173913043,0.23255813953488372,1,2,8,30.023255813953487,142,15,24,2,2,1
4,1,3,16,0,1,5,785,1,0,0.5,0.0,1,0,3,1.0,7,3,5,2,0,1
92,5,27,11,3,0,5,4825,0,1,0.875,0.41304347826086957,0,0,87,41.355555555555554,207,6,99,6,6,1
162,0,1,44,1,1,11,4007,0,1,0.7368421052631579,0.8888888888888888,1,2,7,49.19135802469136,124,12,22,4,3,1
0,1,3,6,0,1,3,332,0,0,0.8,0.0,0,0,8,0.0,15,5,4,3,1,1
0,0,6,2,0,1,2,101,1,0,1.0,0.0,1,0,2,0.0,7,2,5,0,0,1
1,1,1,0,0,1,3,123,0,1,0.0,1.0,0,0,0,25.0,40,2,4,11,0,1
14,0,0,1,0,0,1,1261,0,0,1.0,0.0,0,0,8,23.785714285714285,28,3,25,1,0,1
1,1,3,4,0,1,6,320,1,0,0.0,0.0,0,0,0,0.0,38,2,7,2,0,1
109,0,0,17,1,1,19,3973,0,1,0.9285714285714286,0.3577981651376147,1,1,24,28.972477064220183,76,8,55,3,3,1
23,0,0,2,0,1,10,456,0,1,0.0,0.17391304347826086,0,0,1,38.125,46,4,44,3,3,1
0,1,3,6,0,1,3,332,0,0,0.8,0.0,0,0,8,0.0,15,5,4,3,1,1
17,1,6,0,6,0,5,413,0,1,0.0,0.4117647058823529,1,0,0,24.58823529411765,58,6,23,3,0,1
19,0,0,10,0,1,3,2278,0,1,1.0,0.21052631578947367,0,1,17,18.42105263157895,20,5,1,3,0,1
13,0,1,10,0,0,15,1316,0,1,1.0,0.6153846153846154,1,0,42,85.15384615384616,289,8,31,3,3,1
92,1,21,3,0,0,5,5442,1,1,0.0,0.16304347826086957,1,0,70,27.08955223880597,363,1,127,1,0,1
7,0,4,3,0,1,2,625,1,0,1.0,0.0,1,1,47,1.0,45,5,24,2,2,1
92,1,21,3,0,0,5,5442,1,1,0.0,0.16304347826086957,1,0,70,27.08955223880597,363,1,127,1,0,1
96,1,21,22,0,1,5,5954,1,1,0.3333333333333333,0.16666666666666666,1,1,78,27.1,379,2,130,1,0,1
0,1,3,7,0,1,1,247,1,0,1.0,0.0,1,1,3,0.0,12,1,7,2,2,1
6,1,8,4,0,0,2,869,0,1,1.0,0.16666666666666666,0,0,11,28.5,29,2,15,8,0,1
5,1,0,0,1,0,2,631,0,0,0.0,0.0,0,1,16,27.2,13,2,8,8,0,1
5,1,0,0,1,0,2,631,0,0,0.0,0.0,0,1,16,27.2,13,2,8,8,0,1
48,7,14,2,0,1,2,2996,1,0,0.0,0.0,1,1,5,0.0,387,7,110,1,0,1
18,1,8,11,1,0,3,509,0,1,0.4,0.7777777777777778,1,0,0,67.22222222222223,81,2,13,1,1,1
46,1,1,15,0,0,15,3097,0,1,1.0,0.8695652173913043,1,0,57,40.31818181818182,197,21,38,1,0,1
9,0,0,5,1,1,14,215,0,0,1.0,0.0,1,0,0,6.0,44,0,190,2,2,1
18,1,8,11,1,0,3,502,0,1,0.4,0.7777777777777778,1,0,0,67.22222222222223,81,2,13,1,1,1
6,1,8,4,0,0,2,869,0,1,1.0,0.16666666666666666,0,0,11,28.5,29,2,15,8,0,1
6,1,2,8,0,1,2,371,1,0,1.0,0.0,1,0,0,18.0,34,5,20,3,2,1
9,2,8,6,0,1,7,1619,1,0,0.0,0.1111111111111111,1,0,12,3.3333333333333335,55,2,11,7,3,1
8,2,8,4,0,1,7,1359,1,0,0.0,0.125,1,0,12,4.0,56,2,10,7,3,1
1,1,5,3,0,0,6,393,0,1,0.0,1.0,1,0,1,45.0,9,3,10,0,0,1
18,1,8,11,1,0,3,509,0,1,0.4,0.7777777777777778,1,0,0,68.05555555555556,81,2,13,1,1,1
5,1,1,4,0,0,4,170,0,1,1.0,0.8,0,0,0,26.8,13,0,21,1,1,1
1,0,0,16,0,1,13,701,0,0,0.0,0.0,1,0,3,0.0,117,0,48,2,0,1
0,2,8,7,0,1,2,248,1,0,1.0,0.0,0,0,0,0.0,19,3,2,2,0,1
0,2,8,7,0,1,2,248,1,0,1.0,0.0,0,0,0,0.0,19,3,2,2,0,1
0,2,8,7,0,1,2,248,1,0,1.0,0.0,0,0,0,0.0,19,3,2,2,0,1
0,2,8,7,0,1,2,248,1,0,1.0,0.0,0,0,0,0.0,19,3,2,2,0,1
1,1,3,16,0,0,18,110,0,1,0.13333333333333333,1.0,1,0,0,19.0,22,0,3,3,3,1
2,1,3,3,0,1,3,190,1,0,1.0,0.0,1,0,1,1.0,13,2,0,1,1,1
28,3,9,2,0,1,7,1250,1,1,0.0,1.0,1,0,16,34.0,104,2,2,1,0,1
28,3,9,2,0,1,7,1250,1,1,0.0,1.0,1,0,16,34.0,104,2,2,1,0,1
2,1,5,3,0,0,6,383,0,1,0.0,1.0,0,0,1,41.0,10,1,8,0,0,1
6,1,16,5,0,0,21,2241,0,1,1.0,0.6666666666666666,1,0,46,113.6,149,1,1,4,4,1
335,2,13,174,8,1,8,5267,0,1,0.6363636363636364,0.40298507462686567,1,0,83,43.94294294294294,909,116,158,13,0,1
335,2,13,175,12,1,8,5281,0,1,0.6417910447761194,0.40298507462686567,1,0,83,43.94294294294294,909,116,163,13,0,1
108,2,17,2,0,1,6,2092,1,0,1.0,0.0,1,0,14,1.0,130,9,0,1,0,1
3,0,0,7,0,0,3,3733,0,0,0.0,0.0,0,0,1,1.0,15,0,3,3,1,1
1,1,2,2,0,0,2,257,0,1,1.0,1.0,1,0,0,67.0,7,3,0,1,0,1
0,2,8,7,0,1,2,248,1,0,1.0,0.0,0,0,0,0.0,19,3,2,2,0,1
0,2,8,7,0,1,2,248,1,0,1.0,0.0,0,0,0,0.0,19,3,2,2,0,1
18,1,8,11,0,0,3,509,0,1,0.4,0.7777777777777778,1,0,0,67.22222222222223,80,2,11,1,1,1
18,1,8,11,0,0,3,509,0,1,0.4,0.7777777777777778,1,0,0,67.22222222222223,80,2,11,1,1,1
18,1,8,11,0,0,3,509,0,1,0.4,0.7777777777777778,1,0,0,67.22222222222223,80,2,11,1,1,1
18,1,8,11,0,0,3,509,0,1,0.4,0.7777777777777778,1,0,0,67.22222222222223,80,2,11,1,1,1
18,1,8,11,0,0,3,509,0,1,0.4,0.7777777777777778,1,0,0,67.22222222222223,80,2,11,1,1,1
18,1,8,11,0,0,3,509,0,1,0.4,0.7777777777777778,1,0,0,67.22222222222223,80,2,11,1,1,1
18,1,8,11,0,0,3,509,0,1,0.4,0.7777777777777778,1,0,0,67.22222222222223,80,2,11,1,1,1
18,1,8,11,0,0,3,509,0,1,0.4,0.7777777777777778,1,0,0,67.22222222222223,80,2,11,1,1,1
18,1,8,11,0,0,3,509,0,1,0.4,0.7777777777777778,1,0,0,67.22222222222223,80,2,11,1,1,1
18,1,8,11,0,0,3,509,0,1,0.4,0.7777777777777778,1,0,0,67.22222222222223,80,2,11,1,1,1
335,2,13,174,13,1,8,5267,0,1,0.6363636363636364,0.40298507462686567,1,0,83,43.94294294294294,909,116,163,13,0,1
335,2,13,176,5,1,8,5267,0,1,0.6470588235294118,0.40298507462686567,1,0,83,43.94294294294294,909,116,156,13,0,1
6,1,3,4,0,0,3,138,1,0,1.0,0.0,1,0,0,1.0,8,4,6,5,4,1
6,1,3,4,0,0,3,138,1,0,1.0,0.0,1,0,0,1.0,8,4,6,5,4,1
6,1,3,4,0,0,3,138,1,0,1.0,0.0,1,0,0,1.0,8,4,6,5,4,1
335,2,13,175,5,1,8,5267,0,1,0.6417910447761194,0.40298507462686567,1,0,83,43.94294294294294,909,116,156,13,0,1
335,2,13,175,13,1,8,5267,0,1,0.6417910447761194,0.40298507462686567,1,0,83,43.94294294294294,909,116,164,13,0,1
335,2,13,171,7,1,8,5267,0,1,0.6515151515151515,0.40298507462686567,1,0,83,43.94294294294294,909,115,155,13,0,1
38,2,15,21,3,1,5,754,1,0,0.4,0.0,1,0,2,36.83783783783784,42,4,11,3,1,1
30,1,4,5,0,0,5,1080,0,1,1.0,0.6,1,1,6,26.4,50,11,11,4,1,1
33,3,26,23,3,1,22,3282,1,1,1.0,0.3333333333333333,1,9,11,49.32258064516129,99,16,20,14,11,1
0,0,4,6,0,1,2,89,1,0,0.0,0.0,0,0,0,0.0,28,5,15,2,0,1
0,0,4,6,0,1,2,89,1,0,0.0,0.0,0,0,0,0.0,28,5,15,2,0,1
